2022-04-17 12:09:16,862 INFO    MainThread:73788 [wandb_init.py:_resume_backend():360] resuming backend
2022-04-17 12:09:33,528 INFO    MainThread:73788 [wandb_init.py:_pause_backend():351] pausing backend
2022-04-17 12:09:33,529 INFO    MainThread:73788 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-17 12:10:36,120 INFO    MainThread:73788 [wandb_init.py:_resume_backend():360] resuming backend
2022-04-17 12:10:36,122 INFO    MainThread:73788 [wandb_init.py:_pause_backend():351] pausing backend
2022-04-17 12:10:36,122 INFO    MainThread:73788 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-17 12:10:37,341 INFO    MainThread:73788 [wandb_init.py:_resume_backend():360] resuming backend
2022-04-17 12:10:37,510 INFO    MainThread:73788 [wandb_init.py:_pause_backend():351] pausing backend
2022-04-17 12:10:37,510 INFO    MainThread:73788 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-17 12:10:38,339 INFO    MainThread:73788 [wandb_init.py:_resume_backend():360] resuming backend
2022-04-17 12:10:38,645 INFO    MainThread:73788 [wandb_init.py:_pause_backend():351] pausing backend
2022-04-17 12:10:38,645 INFO    MainThread:73788 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-17 12:10:44,925 INFO    MainThread:73788 [wandb_init.py:_resume_backend():360] resuming backend
2022-04-17 12:10:44,926 INFO    MainThread:73788 [wandb_init.py:_pause_backend():351] pausing backend
2022-04-17 12:10:44,926 INFO    MainThread:73788 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-17 12:10:45,939 INFO    MainThread:73788 [wandb_init.py:_resume_backend():360] resuming backend
2022-04-17 12:10:47,266 INFO    MainThread:73788 [wandb_init.py:_pause_backend():351] pausing backend
2022-04-17 12:10:47,266 INFO    MainThread:73788 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-17 12:12:20,166 INFO    MainThread:73788 [wandb_init.py:_resume_backend():360] resuming backend
2022-04-17 12:12:20,168 INFO    MainThread:73788 [wandb_init.py:_pause_backend():351] pausing backend
2022-04-17 12:12:20,168 INFO    MainThread:73788 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-17 12:12:20,991 INFO    MainThread:73788 [wandb_init.py:_resume_backend():360] resuming backend
2022-04-17 12:12:20,996 INFO    MainThread:73788 [wandb_init.py:_pause_backend():351] pausing backend
2022-04-17 12:12:20,996 INFO    MainThread:73788 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-17 12:12:21,647 INFO    MainThread:73788 [wandb_init.py:_resume_backend():360] resuming backend
2022-04-17 12:12:21,652 INFO    MainThread:73788 [wandb_init.py:_pause_backend():351] pausing backend
2022-04-17 12:12:21,652 INFO    MainThread:73788 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-17 12:12:22,668 INFO    MainThread:73788 [wandb_init.py:_resume_backend():360] resuming backend
2022-04-17 12:12:22,669 INFO    MainThread:73788 [wandb_init.py:_pause_backend():351] pausing backend
2022-04-17 12:12:22,669 INFO    MainThread:73788 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-17 12:12:52,072 INFO    MainThread:73788 [wandb_init.py:_resume_backend():360] resuming backend
2022-04-17 12:12:52,073 INFO    MainThread:73788 [wandb_init.py:_pause_backend():351] pausing backend
2022-04-17 12:12:52,073 INFO    MainThread:73788 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-17 12:12:54,830 INFO    MainThread:73788 [wandb_init.py:_resume_backend():360] resuming backend
2022-04-17 12:12:54,831 INFO    MainThread:73788 [wandb_run.py:_config_callback():1129] config_cb None None {'BATCH_SIZE': 128, 'EVAL_BATCH_SIZE': 32, 'START_EPOCH': 0, 'EPOCH': 300, 'EVAL_EVERY': 50, 'LR': 1e-06, 'BETAS': [0.9, 0.98], 'EPS': 1e-06, 'WEIGHT_DECAY': 0.01, 'TRAIN_CATEGORY': ['angel'], 'TEST_CATEGORY': ['face', 'angel'], 'IMAGE_PATH_TEMPLATE': {'face': '/raid/xiaoyuz1/sketch_datasets/face_images_weight_5_all/{}.png', 'angel': '/raid/xiaoyuz1/sketch_datasets/angel_images_weight_5_all/{}.png'}, 'TEMPLATE': 0, 'line_diameter_scale': [0.25, 1.25], 'default_line_diameter': 10, 'rotate': [-45.0, 45.0], 'trans': [0.15, 0.15], 'scale': [0.75, 1.25], 'open_clip': False, 'adamw': True}
2022-04-17 12:12:54,833 INFO    MainThread:73788 [wandb_init.py:_pause_backend():351] pausing backend
2022-04-17 12:12:54,833 INFO    MainThread:73788 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-17 12:13:04,736 INFO    MainThread:73788 [wandb_init.py:_resume_backend():360] resuming backend
2022-04-17 12:13:04,748 INFO    MainThread:73788 [wandb_init.py:_pause_backend():351] pausing backend
2022-04-17 12:13:04,748 INFO    MainThread:73788 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-17 12:13:10,000 INFO    MainThread:73788 [wandb_init.py:_resume_backend():360] resuming backend
2022-04-17 12:13:10,240 INFO    MainThread:73788 [wandb_init.py:_pause_backend():351] pausing backend
2022-04-17 12:13:10,240 INFO    MainThread:73788 [jupyter.py:save_ipynb():377] not saving jupyter notebook
